SOCCode	Element_ID	Element_Name	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
00-0000	1.C.7.a	Innovation	66.813504778		All occ	100020.80362	3	All occupations	5	0
00-0000	1.C.7.b	Analytical Thinking	64.975299303		All occ	25599.059464	0	All occupations	1	0
00-0000	1.C.7.b	Analytical Thinking	58.10272527		All occ	19944.460516	1	All occupations	1	0
00-0000	1.C.7.b	Analytical Thinking	53.625415596		All occ	20005.587516	2	All occupations	1	0
00-0000	1.C.7.b	Analytical Thinking	46.49981053		All occ	19535.867854	3	All occupations	1	0
00-0000	1.C.7.b	Analytical Thinking	76.403497776		All occ	35981.062738	0	All occupations	2	0
00-0000	1.C.7.b	Analytical Thinking	69.851708742		All occ	27624.553387	1	All occupations	2	0
00-0000	1.C.7.b	Analytical Thinking	63.903839985		All occ	29972.238733	2	All occupations	2	0
00-0000	1.C.7.b	Analytical Thinking	55.167843611		All occ	26844.914778	3	All occupations	2	0
00-0000	1.C.7.b	Analytical Thinking	84.315623484		All occ	49772.310303	0	All occupations	3	0
00-0000	1.C.7.b	Analytical Thinking	78.64159029		All occ	44108.250809	1	All occupations	3	0
00-0000	1.C.7.b	Analytical Thinking	73.375889828		All occ	36765.243617	2	All occupations	3	0
00-0000	1.C.7.b	Analytical Thinking	66.691604139		All occ	41492.120611	3	All occupations	3	0
00-0000	1.C.7.b	Analytical Thinking	90.905312982		All occ	75120.883903	0	All occupations	4	0
00-0000	1.C.7.b	Analytical Thinking	86.192185233		All occ	75855.945547	1	All occupations	4	0
00-0000	1.C.7.b	Analytical Thinking	80.627761905		All occ	77390.615657	2	All occupations	4	0
00-0000	1.C.7.b	Analytical Thinking	74.917273963		All occ	53074.875597	3	All occupations	4	0
00-0000	1.C.7.b	Analytical Thinking	95.408157773		All occ	99757.457157	0	All occupations	5	0
00-0000	1.C.7.b	Analytical Thinking	91.838223765		All occ	93336.812745	1	All occupations	5	0
00-0000	1.C.7.b	Analytical Thinking	86.715704224		All occ	101176.643	2	All occupations	5	0
00-0000	1.C.7.b	Analytical Thinking	78.034380979		All occ	69551.490484	3	All occupations	5	0
11-0000	1.C.1.a	Achievement/Effort	81.600000308	6936990	Management	98560	0	Management		2
11-0000	1.C.1.b	Persistence	82.884615843	6936990	Management	98560	0	Management		2
11-0000	1.C.1.c	Initiative	86.534615388	6936990	Management	98560	0	Management		2
11-0000	1.C.2.b	Leadership	86.957692275	6936990	Management	98560	0	Management		2
11-0000	1.C.3.a	Cooperation	85.050000411	6936990	Management	98560	1	Management		2
11-0000	1.C.3.b	Concern for Others	76.965384758	6936990	Management	98560	1	Management		2
11-0000	1.C.3.c	Social Orientation	71.57307689	6936990	Management	98560	1	Management		2
11-0000	1.C.4.a	Self Control	84.249999982	6936990	Management	98560	1	Management		2
11-0000	1.C.4.b	Stress Tolerance	85.196153934	6936990	Management	98560	0	Management		2
11-0000	1.C.4.c	Adaptability/Flexibility	84.569230813	6936990	Management	98560	0	Management		2
11-0000	1.C.5.a	Dependability	90.942307619	6936990	Management	98560	1	Management		2
11-0000	1.C.5.b	Attention to Detail	87.738461494	6936990	Management	98560	1	Management		2
11-0000	1.C.5.c	Integrity	92.265385114	6936990	Management	98560	0	Management		2
11-0000	1.C.6	Independence	79.180769645	6936990	Management	98560	1	Management		2
11-0000	1.C.7.a	Innovation	75.057692436	6936990	Management	98560	1	Management		2
11-0000	1.C.7.b	Analytical Thinking	82.488461183	6936990	Management	98560	1	Management		2
11-1011	1.C.1.a	Achievement/Effort	87.40000248	238940	Management	175110	1	Chief Executives	5	1
11-1011	1.C.1.b	Persistence	87.399997711	238940	Management	175110	1	Chief Executives	5	1
11-1011	1.C.1.c	Initiative	93.499999046	238940	Management	175110	0	Chief Executives	5	1
11-1011	1.C.2.b	Leadership	96.099996567	238940	Management	175110	0	Chief Executives	5	1
11-1011	1.C.3.a	Cooperation	87.600002289	238940	Management	175110	1	Chief Executives	5	1
11-1011	1.C.3.b	Concern for Others	76.999998093	238940	Management	175110	2	Chief Executives	5	1
11-1011	1.C.3.c	Social Orientation	70.199999809	238940	Management	175110	2	Chief Executives	5	1
11-1011	1.C.4.a	Self Control	85.199999809	238940	Management	175110	1	Chief Executives	5	1
11-1011	1.C.4.b	Stress Tolerance	88.299999237	238940	Management	175110	0	Chief Executives	5	1
11-1011	1.C.4.c	Adaptability/Flexibility	84.299998283	238940	Management	175110	1	Chief Executives	5	1
11-1011	1.C.5.a	Dependability	88.800001144	238940	Management	175110	2	Chief Executives	5	1
11-1011	1.C.5.b	Attention to Detail	86.099996567	238940	Management	175110	2	Chief Executives	5	1
11-1011	1.C.5.c	Integrity	93.800001144	238940	Management	175110	1	Chief Executives	5	1
11-1011	1.C.6	Independence	88.099999428	238940	Management	175110	1	Chief Executives	5	1
11-1011	1.C.7.a	Innovation	86.500000954	238940	Management	175110	0	Chief Executives	5	1
11-1011	1.C.7.b	Analytical Thinking	87.59999752	238940	Management	175110	2	Chief Executives	5	1
11-1021	1.C.1.a	Achievement/Effort	83.599996567	2145140	Management	97730	1	General and Operations Managers	4	1
11-1021	1.C.1.b	Persistence	80.799999237	2145140	Management	97730	2	General and Operations Managers	4	1
11-1021	1.C.1.c	Initiative	86.999998093	2145140	Management	97730	1	General and Operations Managers	4	1
11-1021	1.C.2.b	Leadership	91.800003052	2145140	Management	97730	0	General and Operations Managers	4	1
11-1021	1.C.3.a	Cooperation	83.199996948	2145140	Management	97730	2	General and Operations Managers	4	1
11-1021	1.C.3.b	Concern for Others	81.199998856	2145140	Management	97730	1	General and Operations Managers	4	1
11-1021	1.C.3.c	Social Orientation	71.399998665	2145140	Management	97730	1	General and Operations Managers	4	1
11-1021	1.C.4.a	Self Control	86.199998856	2145140	Management	97730	1	General and Operations Managers	4	1
11-1021	1.C.4.b	Stress Tolerance	86.599998474	2145140	Management	97730	1	General and Operations Managers	4	1
11-1021	1.C.4.c	Adaptability/Flexibility	81.800003052	2145140	Management	97730	2	General and Operations Managers	4	1
11-1021	1.C.5.a	Dependability	90.799999237	2145140	Management	97730	1	General and Operations Managers	4	1
11-1021	1.C.5.b	Attention to Detail	85	2145140	Management	97730	3	General and Operations Managers	4	1
11-1021	1.C.5.c	Integrity	86.000003815	2145140	Management	97730	3	General and Operations Managers	4	1
11-1021	1.C.6	Independence	79.800000191	2145140	Management	97730	1	General and Operations Managers	4	1
11-1021	1.C.7.a	Innovation	73.000001907	2145140	Management	97730	2	General and Operations Managers	4	1
11-1021	1.C.7.b	Analytical Thinking	80.600004196	2145140	Management	97730	2	General and Operations Managers	4	1
11-2011	1.C.1.a	Achievement/Effort	86.000003815	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.1.b	Persistence	84.600000381	29340	Management	95890	1	Advertising and Promotions Managers	4	1
11-2011	1.C.1.c	Initiative	94.200000763	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.2.b	Leadership	84.600000381	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.3.a	Cooperation	88.000001907	29340	Management	95890	1	Advertising and Promotions Managers	4	1
11-2011	1.C.3.b	Concern for Others	78.600001335	29340	Management	95890	1	Advertising and Promotions Managers	4	1
11-2011	1.C.3.c	Social Orientation	79.800000191	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.4.a	Self Control	88.400001526	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.4.b	Stress Tolerance	87.79999733	29340	Management	95890	1	Advertising and Promotions Managers	4	1
11-2011	1.C.4.c	Adaptability/Flexibility	90.799999237	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.5.a	Dependability	94.799995422	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.5.b	Attention to Detail	93.999996185	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.5.c	Integrity	93.199996948	29340	Management	95890	1	Advertising and Promotions Managers	4	1
11-2011	1.C.6	Independence	81.599998474	29340	Management	95890	1	Advertising and Promotions Managers	4	1
11-2011	1.C.7.a	Innovation	90.200004578	29340	Management	95890	0	Advertising and Promotions Managers	4	1
11-2011	1.C.7.b	Analytical Thinking	83.199996948	29340	Management	95890	2	Advertising and Promotions Managers	4	1
11-2021	1.C.1.a	Achievement/Effort	86.400003433	192890	Management	128750	0	Marketing Managers	4	1
11-2021	1.C.1.b	Persistence	84.600000381	192890	Management	128750	1	Marketing Managers	4	1
11-2021	1.C.1.c	Initiative	90.600004196	192890	Management	128750	0	Marketing Managers	4	1
11-2021	1.C.2.b	Leadership	87.399997711	192890	Management	128750	0	Marketing Managers	4	1
11-2021	1.C.3.a	Cooperation	81.599998474	192890	Management	128750	2	Marketing Managers	4	1
11-2021	1.C.3.b	Concern for Others	67.399997711	192890	Management	128750	2	Marketing Managers	4	1
11-2021	1.C.3.c	Social Orientation	75.999999046	192890	Management	128750	1	Marketing Managers	4	1
11-2021	1.C.4.a	Self Control	77.399997711	192890	Management	128750	2	Marketing Managers	4	1
11-2021	1.C.4.b	Stress Tolerance	80.200004578	192890	Management	128750	2	Marketing Managers	4	1
11-2021	1.C.4.c	Adaptability/Flexibility	86.199998856	192890	Management	128750	1	Marketing Managers	4	1
11-2021	1.C.5.a	Dependability	86.999998093	192890	Management	128750	3	Marketing Managers	4	1
11-2021	1.C.5.b	Attention to Detail	86.400003433	192890	Management	128750	2	Marketing Managers	4	1
11-2021	1.C.5.c	Integrity	83.400001526	192890	Management	128750	3	Marketing Managers	4	1
11-2021	1.C.6	Independence	77.600002289	192890	Management	128750	2	Marketing Managers	4	1
11-2021	1.C.7.a	Innovation	83.000001907	192890	Management	128750	0	Marketing Managers	4	1
11-2021	1.C.7.b	Analytical Thinking	80	192890	Management	128750	2	Marketing Managers	4	1
11-2022	1.C.1.a	Achievement/Effort	90.399999619	364750	Management	113860	0	Sales Managers	4	1
11-2022	1.C.1.b	Persistence	88.599996567	364750	Management	113860	0	Sales Managers	4	1
11-2022	1.C.1.c	Initiative	89.600000381	364750	Management	113860	0	Sales Managers	4	1
11-2022	1.C.2.b	Leadership	90.399999619	364750	Management	113860	0	Sales Managers	4	1
11-2022	1.C.3.a	Cooperation	79.000000954	364750	Management	113860	3	Sales Managers	4	1
11-2022	1.C.3.b	Concern for Others	76.199998856	364750	Management	113860	1	Sales Managers	4	1
11-2022	1.C.3.c	Social Orientation	72.399997711	364750	Management	113860	1	Sales Managers	4	1
11-2022	1.C.4.a	Self Control	86.599998474	364750	Management	113860	1	Sales Managers	4	1
11-2022	1.C.4.b	Stress Tolerance	85.799999237	364750	Management	113860	1	Sales Managers	4	1
11-2022	1.C.4.c	Adaptability/Flexibility	84.799995422	364750	Management	113860	1	Sales Managers	4	1
11-2022	1.C.5.a	Dependability	91.400003433	364750	Management	113860	1	Sales Managers	4	1
11-2022	1.C.5.b	Attention to Detail	81.999998093	364750	Management	113860	3	Sales Managers	4	1
11-2022	1.C.5.c	Integrity	93.400001526	364750	Management	113860	1	Sales Managers	4	1
11-2022	1.C.6	Independence	81.000003815	364750	Management	113860	1	Sales Managers	4	1
11-2022	1.C.7.a	Innovation	72.399997711	364750	Management	113860	2	Sales Managers	4	1
11-2022	1.C.7.b	Analytical Thinking	80	364750	Management	113860	2	Sales Managers	4	1
11-2031	1.C.1.a	Achievement/Effort	87.20000267	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.1.b	Persistence	86.000003815	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.1.c	Initiative	87.600002289	60380	Management	104140	1	Public Relations and Fundraising Managers	4	1
11-2031	1.C.2.b	Leadership	86.599998474	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.3.a	Cooperation	88.400001526	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.3.b	Concern for Others	86.199998856	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.3.c	Social Orientation	85.200004578	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.4.a	Self Control	85.200004578	60380	Management	104140	1	Public Relations and Fundraising Managers	4	1
11-2031	1.C.4.b	Stress Tolerance	89.399995804	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.4.c	Adaptability/Flexibility	86.999998093	60380	Management	104140	1	Public Relations and Fundraising Managers	4	1
11-2031	1.C.5.a	Dependability	91.400003433	60380	Management	104140	1	Public Relations and Fundraising Managers	4	1
11-2031	1.C.5.b	Attention to Detail	92.399997711	60380	Management	104140	1	Public Relations and Fundraising Managers	4	1
11-2031	1.C.5.c	Integrity	91.400003433	60380	Management	104140	2	Public Relations and Fundraising Managers	4	1
11-2031	1.C.6	Independence	86.199998856	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.7.a	Innovation	84.200000763	60380	Management	104140	0	Public Relations and Fundraising Managers	4	1
11-2031	1.C.7.b	Analytical Thinking	79.800000191	60380	Management	104140	2	Public Relations and Fundraising Managers	4	1
11-3011	1.C.1.a	Achievement/Effort	69.200000763	270080	Management	86110	3	Administrative Services Managers	3	1
11-3011	1.C.1.b	Persistence	71.799998283	270080	Management	86110	3	Administrative Services Managers	3	1
11-3011	1.C.1.c	Initiative	87.399997711	270080	Management	86110	0	Administrative Services Managers	3	1
11-3011	1.C.2.b	Leadership	80	270080	Management	86110	0	Administrative Services Managers	3	1
11-3011	1.C.3.a	Cooperation	90.399999619	270080	Management	86110	0	Administrative Services Managers	3	1
11-3011	1.C.3.b	Concern for Others	84.200000763	270080	Management	86110	1	Administrative Services Managers	3	1
11-3011	1.C.3.c	Social Orientation	69.200000763	270080	Management	86110	1	Administrative Services Managers	3	1
11-3011	1.C.4.a	Self Control	87.399997711	270080	Management	86110	1	Administrative Services Managers	3	1
11-3011	1.C.4.b	Stress Tolerance	83.800001144	270080	Management	86110	1	Administrative Services Managers	3	1
11-3011	1.C.4.c	Adaptability/Flexibility	85.399999619	270080	Management	86110	1	Administrative Services Managers	3	1
11-3011	1.C.5.a	Dependability	94.600000381	270080	Management	86110	0	Administrative Services Managers	3	1
11-3011	1.C.5.b	Attention to Detail	92.600002289	270080	Management	86110	1	Administrative Services Managers	3	1
11-3011	1.C.5.c	Integrity	95.399999619	270080	Management	86110	0	Administrative Services Managers	3	1
11-3011	1.C.6	Independence	89.799995422	270080	Management	86110	0	Administrative Services Managers	3	1
11-3011	1.C.7.a	Innovation	70.999999046	270080	Management	86110	2	Administrative Services Managers	3	1
11-3011	1.C.7.b	Analytical Thinking	69.600000381	270080	Management	86110	3	Administrative Services Managers	3	1
11-3021	1.C.1.a	Achievement/Effort	79.000000954	341250	Management	131600	2	Computer and Information Systems Managers	4	1
11-3021	1.C.1.b	Persistence	68.600001335	341250	Management	131600	3	Computer and Information Systems Managers	4	1
11-3021	1.C.1.c	Initiative	80	341250	Management	131600	3	Computer and Information Systems Managers	4	1
11-3021	1.C.2.b	Leadership	82.20000267	341250	Management	131600	1	Computer and Information Systems Managers	4	1
11-3021	1.C.3.a	Cooperation	87.399997711	341250	Management	131600	1	Computer and Information Systems Managers	4	1
11-3021	1.C.3.b	Concern for Others	81.800003052	341250	Management	131600	1	Computer and Information Systems Managers	4	1
11-3021	1.C.3.c	Social Orientation	58.800001144	341250	Management	131600	2	Computer and Information Systems Managers	4	1
11-3021	1.C.4.a	Self Control	80	341250	Management	131600	2	Computer and Information Systems Managers	4	1
11-3021	1.C.4.b	Stress Tolerance	71.399998665	341250	Management	131600	3	Computer and Information Systems Managers	4	1
11-3021	1.C.4.c	Adaptability/Flexibility	94.200000763	341250	Management	131600	0	Computer and Information Systems Managers	4	1
11-3021	1.C.5.a	Dependability	95	341250	Management	131600	0	Computer and Information Systems Managers	4	1
11-3021	1.C.5.b	Attention to Detail	88.199996948	341250	Management	131600	2	Computer and Information Systems Managers	4	1
11-3021	1.C.5.c	Integrity	95.200004578	341250	Management	131600	0	Computer and Information Systems Managers	4	1
11-3021	1.C.6	Independence	83.400001526	341250	Management	131600	0	Computer and Information Systems Managers	4	1
11-3021	1.C.7.a	Innovation	80	341250	Management	131600	1	Computer and Information Systems Managers	4	1
11-3021	1.C.7.b	Analytical Thinking	84.600000381	341250	Management	131600	1	Computer and Information Systems Managers	4	1
11-3031	1.C.1.a	Achievement/Effort	87.20000267	531120	Management	117990	1	Financial Managers	5	1
11-3031	1.C.1.b	Persistence	86.500000954	531120	Management	117990	1	Financial Managers	5	1
11-3031	1.C.1.c	Initiative	88.500003815	531120	Management	117990	1	Financial Managers	5	1
11-3031	1.C.2.b	Leadership	90	531120	Management	117990	0	Financial Managers	5	1
11-3031	1.C.3.a	Cooperation	82.20000267	531120	Management	117990	2	Financial Managers	5	1
11-3031	1.C.3.b	Concern for Others	69.400000572	531120	Management	117990	3	Financial Managers	5	1
11-3031	1.C.3.c	Social Orientation	68.499999046	531120	Management	117990	2	Financial Managers	5	1
11-3031	1.C.4.a	Self Control	81.799998283	531120	Management	117990	2	Financial Managers	5	1
11-3031	1.C.4.b	Stress Tolerance	84.299998283	531120	Management	117990	1	Financial Managers	5	1
11-3031	1.C.4.c	Adaptability/Flexibility	84.099998474	531120	Management	117990	1	Financial Managers	5	1
11-3031	1.C.5.a	Dependability	92.300000191	531120	Management	117990	1	Financial Managers	5	1
11-3031	1.C.5.b	Attention to Detail	91.399998665	531120	Management	117990	1	Financial Managers	5	1
11-3031	1.C.5.c	Integrity	96.300001144	531120	Management	117990	1	Financial Managers	5	1
11-3031	1.C.6	Independence	77.500002384	531120	Management	117990	3	Financial Managers	5	1
11-3031	1.C.7.a	Innovation	68.999998569	531120	Management	117990	3	Financial Managers	5	1
11-3031	1.C.7.b	Analytical Thinking	85	531120	Management	117990	2	Financial Managers	5	1
11-3051	1.C.1.a	Achievement/Effort	84.349999428	169390	Management	93940	0	Industrial Production Managers	4	1
11-3051	1.C.1.b	Persistence	84.149998426	169390	Management	93940	1	Industrial Production Managers	4	1
